code,category,series,title,raw_id
W,일학습병행자격,L3,광산보안·화약류관리_L3_ver1.0,W_광산보안·화약류관리_L3_ver1.0
W,일학습병행자격,L3,생태복원관리_L3_ver1.0,W_생태복원관리_L3_ver1.0
W,일학습병행자격,L3,풍력에너지생산기술_L3_ver1.0,W_풍력에너지생산기술_L3_ver1.0
W,일학습병행자격,L5,수산자원관리_L5_ver1.0,W_수산자원관리_L5_ver1.0
W,일학습병행자격,L4,어촌체험관리_L4_ver1.0,W_어촌체험관리_L4_ver1.0
W,일학습병행자격,L3,돼지사육_L3_ver1.0,W_돼지사육_L3_ver1.0
W,일학습병행자격,L3,씨앗생산_L3_ver1.0,W_씨앗생산_L3_ver1.0
W,일학습병행자격,L5,정밀화학제품제조(의약품)_L5_ver1.0,W_정밀화학제품제조(의약품)_L5_ver1.0
W,일학습병행자격,L3,정밀화학제품제조(도료)_L3_ver1.0,W_정밀화학제품제조(도료)_L3_ver1.0
W,일학습병행자격,L5,광산·조사탐사_L5_ver1.0,W_광산·조사탐사_L5_ver1.0
W,일학습병행자격,L5,광산보안·화약류관리_L5_ver1.0,W_광산보안·화약류관리_L5_ver1.0
W,일학습병행자격,L5,광산환경관리_L5_ver1.0,W_광산환경관리_L5_ver1.0
W,일학습병행자격,L5,비파괴검사관리_L5_ver1.0,W_비파괴검사관리_L5_ver1.0
W,일학습병행자격,L5,산업보건관리_L5_ver1.0,W_산업보건관리_L5_ver1.0
W,일학습병행자격,L5,생태복원관리_L5_ver1.0,W_생태복원관리_L5_ver1.0
W,일학습병행자격,L5,수질관리_L5_ver1.0,W_수질관리_L5_ver1.0
W,일학습병행자격,L5,연료전지에너지생산기술_L5_ver1.0,W_연료전지에너지생산기술_L5_ver1.0
W,일학습병행자격,L5,태양광에너지생산기술_L5_ver1.0,W_태양광에너지생산기술_L5_ver1.0
W,일학습병행자격,L5,태양열에너지생산기술_L5_ver1.0,W_태양열에너지생산기술_L5_ver1.0
W,일학습병행자격,L3,이용_L3_ver2.0,W_이용_L3_ver2.0
W,일학습병행자격,L5,이용_L5_ver2.0,W_이용_L5_ver2.0
W,일학습병행자격,L2,메이크업디자인_L2_ver2.0,W_메이크업디자인_L2_ver2.0
W,일학습병행자격,L3,메이크업디자인_L3_ver2.0,W_메이크업디자인_L3_ver2.0
W,일학습병행자격,L3,웨딩이벤트매니저_L3_ver2.0,W_웨딩이벤트매니저_L3_ver2.0
W,일학습병행자격,L3,웨딩플래너_L3_ver2.0,W_웨딩플래너_L3_ver2.0
W,일학습병행자격,L3,장례지도_L3_ver2.0,W_장례지도_L3_ver2.0
W,일학습병행자격,L3,장례시설관리_L3_ver2.0,W_장례시설관리_L3_ver2.0
W,일학습병행자격,L4,카지노기획개발_L4_ver2.0,W_카지노기획개발_L4_ver2.0
W,일학습병행자격,L4,크루즈운영관리_L4_ver2.0,W_크루즈운영관리_L4_ver2.0
W,일학습병행자격,L3,컨벤션기획_L3_ver2.0,W_컨벤션기획_L3_ver2.0
W,일학습병행자격,L5,컨벤션기획_L5_ver2.0,W_컨벤션기획_L5_ver2.0
W,일학습병행자격,L3,여행안내_L3_ver2.0,W_여행안내_L3_ver2.0
W,일학습병행자격,L5,여행상품기획_L5_ver2.0,W_여행상품기획_L5_ver2.0
W,일학습병행자격,L3,항공객실서비스_L3_ver2.0,W_항공객실서비스_L3_ver2.0
W,일학습병행자격,L3,호텔객실서비스_L3_ver2.0,W_호텔객실서비스_L3_ver2.0
W,일학습병행자격,L3,호텔식음료서비스_L3_ver2.0,W_호텔식음료서비스_L3_ver2.0
W,일학습병행자격,L5,호텔관리_L5_ver2.0,W_호텔관리_L5_ver2.0
W,일학습병행자격,L3,퍼스널트레이닝_L3_ver2.0,W_퍼스널트레이닝_L3_ver2.0
W,일학습병행자격,L4,피트니스건강관리_L4_ver2.0,W_피트니스건강관리_L4_ver2.0
